now[ms],AHT_tmp[C],AHT_hum,BMP_temp[C],BMP_pres,gx,gy,gz,ax,ay,az,gtemp,magx,magy,magz,volt
16952,22.39,56.45,22.80,102662,25.298,12.885,60.679,-0.204,-0.105,0.940,40.44,18.00,18.00,-398.00,3083.0000
17026,22.39,56.48,22.80,102663,1.237,20.160,10.275,-0.196,-0.014,1.006,40.58,1.00,21.00,-393.00,3086.0000
17100,22.39,56.49,22.80,102663,15.466,12.702,6.298,-0.185,0.053,1.036,40.67,0.00,8.00,-391.00,3087.0000
17179,22.40,56.52,22.80,102661,10.137,15.885,0.053,-0.178,-0.022,0.958,40.44,-3.00,3.00,-391.00,3088.0000
17253,22.39,56.50,22.80,102661,3.191,22.817,-13.214,-0.188,0.020,0.944,40.53,-11.00,-16.00,-361.00,3087.0000
17327,22.41,56.52,22.80,102660,-1.359,25.931,-9.099,-0.265,0.012,0.994,40.39,-6.00,-38.00,-363.00,3088.0000
17401,22.38,56.50,22.80,102660,-1.832,16.206,-10.191,-0.286,-0.035,1.010,40.44,1.00,-57.00,-348.00,3086.0000
17475,22.39,56.53,22.80,102660,3.206,14.550,1.168,-0.288,-0.019,1.023,40.34,-11.00,-70.00,-361.00,3088.0000
17554,22.39,56.56,22.80,102660,-11.191,17.382,-8.275,-0.292,-0.035,1.045,40.58,1.00,-81.00,-368.00,3086.0000
17628,22.39,56.54,22.80,102660,4.198,13.924,-1.779,-0.286,-0.040,1.010,40.44,3.00,-93.00,-373.00,3087.0000
17702,22.39,56.55,22.80,102660,-14.771,12.947,-12.382,-0.300,-0.074,0.981,40.25,18.00,-98.00,-368.00,3087.0000
17776,22.39,56.57,22.80,102660,-7.985,-3.954,-22.053,-0.297,-0.071,0.963,40.39,37.00,-98.00,-373.00,3087.0000
17855,22.39,56.61,22.80,102660,-0.031,-17.855,-27.977,-0.268,-0.087,0.875,40.67,57.00,-98.00,-393.00,3087.0000
17929,22.39,56.63,22.80,102660,3.695,-14.931,-22.763,-0.254,-0.055,0.920,40.44,73.00,-111.00,-401.00,3085.0000
18003,22.40,56.64,22.80,102660,13.099,-9.519,-18.473,-0.263,-0.064,0.954,40.67,88.00,-111.00,-411.00,3085.0000
18077,22.39,56.67,22.80,102662,3.336,-10.908,-11.710,-0.247,-0.024,0.958,40.53,86.00,-108.00,-418.00,3088.0000
18151,22.39,56.70,22.80,102662,7.397,-5.420,2.092,-0.251,-0.079,0.963,40.53,83.00,-113.00,-413.00,3087.0000
18230,22.40,56.71,22.81,102657,-3.702,8.015,8.687,-0.241,-0.095,0.965,40.44,86.00,-108.00,-416.00,3085.0000
18304,22.39,56.72,22.81,102657,-4.733,13.336,2.595,-0.219,-0.128,0.926,40.67,95.00,-116.00,-421.00,3085.0000
18378,22.41,56.73,22.82,102660,8.794,15.710,-3.160,-0.253,-0.098,0.973,40.44,57.00,-127.00,-411.00,3088.0000
18452,22.41,56.74,22.82,102660,10.740,14.038,-0.435,-0.327,-0.053,1.062,40.67,68.00,-125.00,-406.00,3087.0000
18526,22.41,56.77,22.82,102662,6.863,-7.672,-12.481,-0.204,-0.066,0.867,40.44,83.00,-116.00,-403.00,3086.0000
18605,22.39,56.82,22.82,102662,12.290,-5.038,-9.389,-0.261,-0.075,0.984,40.39,66.00,-125.00,-413.00,3086.0000
18679,22.39,56.77,22.82,102658,-9.046,6.084,-1.924,-0.299,-0.049,1.023,40.53,91.00,-117.00,-426.00,3086.0000
18812,22.35,56.89,22.82,102661,2.542,-12.809,-1.542,-0.281,-0.057,1.041,40.58,100.00,-88.00,-446.00,3086.0000
18987,22.29,56.92,22.82,102659,12.817,-0.290,-28.489,-0.160,-0.105,0.984,40.25,153.00,-113.00,-461.00,3087.0000
19407,22.21,56.98,22.82,102661,22.603,54.496,-121.901,-0.240,-0.259,1.067,40.53,641.00,-360.00,-285.00,3086.0000
19585,22.25,57.03,22.83,102663,9.893,22.947,3.626,-0.456,-0.310,0.794,40.34,741.00,-307.00,-207.00,3087.0000
19757,22.23,57.11,22.83,102664,1.450,35.748,14.275,-0.517,-0.421,0.720,40.53,756.00,-280.00,-170.00,3085.0000
19831,22.29,57.06,22.84,102659,17.351,11.947,29.550,-0.437,-0.328,0.721,40.67,703.00,-280.00,-192.00,3086.0000
19905,22.31,57.09,22.84,102659,-26.771,8.779,9.427,-0.497,-0.270,0.938,40.58,657.00,-287.00,-225.00,3088.0000
19984,22.33,57.16,22.84,102658,63.687,0.305,59.420,-0.364,-0.191,0.670,40.58,552.00,-313.00,-257.00,3086.0000
20058,22.36,57.21,22.84,102658,-27.313,39.053,26.595,-0.689,-0.243,0.856,40.53,525.00,-341.00,-242.00,3086.0000
20132,22.37,57.18,22.84,102658,-59.389,36.168,26.450,-0.545,-0.206,0.835,40.67,532.00,-343.00,-235.00,3085.0000
20206,22.37,57.16,22.84,102658,-94.924,44.405,17.275,-0.628,-0.323,0.747,40.53,571.00,-350.00,-235.00,3087.0000
20285,22.37,57.14,22.84,102662,-75.397,23.679,19.771,-0.641,-0.319,0.691,40.67,585.00,-355.00,-255.00,3085.0000
20359,22.39,57.14,22.84,102662,-63.695,4.267,19.336,-0.651,-0.400,0.647,40.39,612.00,-338.00,-317.00,3086.0000
20433,22.40,57.14,22.85,102657,-52.809,8.855,58.420,-0.579,-0.401,0.520,40.67,597.00,-343.00,-438.00,3087.0000
20521,22.39,57.11,22.85,102657,-19.420,3.817,66.458,-0.749,-0.433,0.427,40.58,573.00,-427.00,-568.00,3086.0000
20599,22.39,57.11,22.85,102660,-12.366,-21.427,72.672,-0.862,-0.365,0.758,40.67,518.00,-537.00,-707.00,3086.0000
20678,22.39,57.09,22.85,102661,-39.893,-18.840,85.023,-0.990,-0.218,0.599,40.67,470.00,-711.00,-892.00,3087.0000
20752,22.40,57.09,22.85,102661,-19.519,-11.252,59.000,-0.805,-0.200,0.586,40.58,311.00,-876.00,-910.00,3087.0000
20826,22.41,57.07,22.84,102662,-14.718,-40.878,70.603,-1.010,-0.255,0.578,40.58,120.00,-1043.00,-780.00,3087.0000
20900,22.41,57.08,22.84,102662,-1.458,-2.855,29.153,-0.638,0.086,0.455,40.67,-21.00,-1070.00,-598.00,3088.0000
20974,22.41,57.08,22.84,102662,-22.099,-0.099,24.053,-0.970,0.148,0.656,40.53,-117.00,-1098.00,-483.00,3087.0000
21053,22.41,57.14,22.84,102662,-27.137,18.962,17.137,-0.792,0.068,0.705,40.53,-148.00,-1130.00,-426.00,3086.0000
21127,22.41,57.13,22.84,102663,22.641,-1.702,3.298,-1.034,-0.316,0.749,40.58,-198.00,-1086.00,-386.00,3085.0000
21201,22.40,57.16,22.84,102663,-25.237,-97.160,98.985,-0.523,0.086,-0.295,40.53,-388.00,-827.00,-471.00,3088.0000
21275,22.39,57.17,22.83,102663,-27.649,-250.137,181.679,-0.720,0.028,0.385,40.72,-545.00,-398.00,-611.00,3087.0000
21354,22.40,57.21,22.83,102663,140.534,-84.962,22.718,-0.167,0.333,0.718,40.77,-623.00,-307.00,-461.00,3088.0000
21428,22.41,57.24,22.83,102663,-102.855,22.649,-37.305,-0.500,0.084,0.988,40.58,-530.00,-401.00,-538.00,3087.0000
21502,22.42,57.26,22.83,102663,30.115,-39.153,11.580,-0.178,0.120,0.724,40.67,-558.00,-360.00,-458.00,3085.0000
21576,22.41,57.29,22.83,102666,8.489,-10.397,97.573,-0.284,0.243,1.020,40.91,-631.00,-243.00,-346.00,3086.0000
21650,22.41,57.31,22.83,102666,8.947,-75.962,55.725,-0.088,0.336,0.789,40.44,-597.00,-47.00,-232.00,3087.0000
21729,22.41,57.34,22.82,102664,40.023,-92.656,29.145,-0.420,0.325,1.207,40.44,-451.00,57.00,-180.00,3087.0000
21803,22.40,57.38,22.82,102664,-8.252,-25.031,-51.374,0.190,0.503,1.095,40.53,-337.00,18.00,-230.00,3083.0000
21877,22.41,57.39,22.82,102669,-13.107,-29.015,-27.443,-0.088,0.298,0.887,40.67,-237.00,-11.00,-247.00,3088.0000
21951,22.41,57.41,22.82,102669,-30.840,7.427,-48.191,0.118,0.456,0.805,40.53,-191.00,-45.00,-237.00,3085.0000
22030,22.41,57.44,22.82,102661,-15.824,2.511,-22.053,0.136,0.383,0.875,40.86,-128.00,-23.00,-245.00,3086.0000
22104,22.40,57.46,22.82,102661,16.053,4.382,-13.832,0.133,0.408,0.836,40.67,-47.00,28.00,-237.00,3085.0000
22178,22.39,57.49,22.82,102663,57.168,13.947,-37.382,-0.103,0.392,1.137,40.44,-23.00,113.00,-270.00,3085.0000
22252,22.39,57.51,22.82,102663,48.908,-10.924,-4.153,-0.139,0.621,1.339,40.39,1.00,197.00,-300.00,3085.0000
22326,22.39,57.52,22.81,102660,-56.466,6.359,-21.504,0.051,0.483,1.021,40.44,63.00,241.00,-336.00,3085.0000
22420,22.37,57.61,22.81,102660,56.656,35.450,-88.687,0.081,0.284,0.636,40.34,21.00,163.00,-336.00,3087.0000
22496,22.39,57.59,22.81,102668,58.221,38.015,-133.260,-0.325,0.495,1.399,40.58,60.00,120.00,-338.00,3087.0000
22570,22.38,57.59,22.81,102668,-69.557,-7.573,-101.794,-0.140,0.342,0.757,40.44,208.00,145.00,-401.00,3086.0000
22644,22.38,57.61,22.81,102666,-44.084,-9.931,-40.038,-0.257,0.435,0.598,40.53,326.00,178.00,-461.00,3087.0000
22718,22.39,57.62,22.81,102666,62.305,-12.168,-100.863,-0.406,0.336,0.642,40.25,258.00,125.00,-386.00,3087.0000
22797,22.38,57.67,22.81,102662,45.519,43.008,-86.679,-0.737,0.171,0.882,40.39,230.00,70.00,-202.00,3088.0000
22871,22.39,57.67,22.81,102662,-119.351,62.206,-17.069,-0.513,0.205,0.633,40.44,253.00,103.00,-190.00,3088.0000
22945,22.39,57.67,22.82,102665,-2.718,-166.450,-53.939,0.698,0.263,-0.510,40.67,256.00,158.00,-237.00,3087.0000
23019,22.39,57.69,22.82,102665,-121.618,47.649,-29.282,-0.404,0.142,0.789,40.34,352.00,135.00,-250.00,3086.0000
23098,22.38,57.69,22.81,102668,6.832,-35.618,32.603,-0.154,0.138,0.596,40.06,300.00,152.00,-267.00,3088.0000
23172,22.38,57.69,22.81,102668,-95.489,61.779,46.382,0.048,0.078,0.275,40.06,376.00,166.00,-282.00,3088.0000
23246,22.39,57.71,22.81,102664,-0.427,94.458,67.939,-0.070,-0.567,1.366,40.01,347.00,207.00,-305.00,3088.0000
23320,22.38,57.73,22.81,102664,7.824,-38.595,-28.733,-0.195,0.180,0.373,40.34,352.00,191.00,-272.00,3088.0000
23394,22.39,57.76,22.81,102664,-5.092,32.191,2.046,0.287,0.336,0.262,40.06,350.00,188.00,-272.00,3087.0000
23473,22.38,57.80,22.81,102664,1.748,2.275,0.382,-0.022,0.013,0.897,40.20,350.00,195.00,-270.00,3085.0000
23547,22.38,57.84,22.81,102665,1.779,-9.008,-1.733,-0.135,-0.014,1.074,40.01,345.00,207.00,-277.00,3086.0000
23623,22.38,57.91,22.81,102665,-63.649,-70.740,-14.771,-0.292,0.081,1.496,40.15,350.00,220.00,-292.00,3087.0000
23697,22.37,57.95,22.81,102664,26.153,17.656,0.443,-0.192,0.106,1.096,40.06,345.00,236.00,-297.00,3085.0000
23771,22.38,57.98,22.81,102664,7.511,-5.321,5.183,0.037,-0.009,0.801,40.01,352.00,236.00,-307.00,3088.0000
23850,22.37,58.03,22.81,102665,1.626,-7.756,2.214,-0.103,-0.016,1.066,40.01,345.00,243.00,-310.00,3086.0000
23924,22.38,58.02,22.81,102668,0.557,-6.206,0.527,-0.033,-0.009,1.017,39.87,347.00,258.00,-310.00,3086.0000
23998,22.37,58.05,22.81,102668,0.710,-7.160,-1.771,0.013,-0.027,0.970,40.01,360.00,261.00,-317.00,3088.0000
24072,22.37,58.09,22.82,102666,1.214,0.382,-0.702,-0.042,-0.020,1.014,39.92,347.00,258.00,-310.00,3085.0000
24151,22.38,58.12,22.82,102666,2.847,4.786,0.725,-0.038,-0.034,1.022,39.82,362.00,263.00,-310.00,3087.0000
24225,22.36,58.10,22.82,102665,1.382,-6.595,-1.397,-0.003,-0.019,1.023,40.01,362.00,263.00,-315.00,3085.0000
24299,22.36,58.13,22.82,102665,4.565,9.244,1.565,-0.107,0.010,1.040,40.06,342.00,256.00,-315.00,3088.0000
24373,22.38,58.14,22.82,102664,3.130,0.878,-0.565,-0.062,0.075,1.000,39.92,328.00,232.00,-305.00,3088.0000
24447,22.37,58.15,22.82,102664,11.290,-20.924,-11.191,-0.144,-0.063,1.116,39.82,331.00,217.00,-312.00,3087.0000
24526,22.36,58.19,22.82,102664,-21.733,-11.290,21.588,-0.244,-0.432,1.508,39.64,336.00,217.00,-323.00,3086.0000
24600,22.37,58.19,22.82,102664,7.275,-32.023,21.053,0.006,0.041,0.949,39.87,350.00,238.00,-328.00,3086.0000
24688,22.36,58.25,22.82,102661,-1.573,5.000,31.336,0.182,-0.164,0.935,39.73,355.00,251.00,-348.00,3086.0000
24762,22.37,58.24,22.82,102661,4.053,5.908,9.954,-0.061,0.033,1.117,39.49,393.00,232.00,-336.00,3087.0000
24836,22.38,58.23,22.81,102662,6.687,-54.527,-4.389,0.016,-0.076,0.948,39.73,367.00,243.00,-331.00,3087.0000
24915,22.38,58.26,22.81,102662,0.313,-9.611,-11.305,0.054,0.006,1.023,39.82,342.00,256.00,-343.00,3087.0000
24989,22.37,58.24,22.81,102665,2.786,-13.397,-8.656,0.090,-0.018,0.973,39.54,342.00,266.00,-328.00,3087.0000
25063,22.38,58.25,22.81,102665,-4.229,17.908,-8.618,0.056,-0.050,1.013,39.87,362.00,248.00,-326.00,3085.0000
25137,22.38,58.25,22.81,102667,4.405,-4.328,-8.466,0.060,-0.007,1.030,39.49,345.00,266.00,-331.00,3085.0000
25211,22.37,58.27,22.81,102667,3.137,-2.260,-0.817,0.077,-0.019,1.019,39.82,347.00,275.00,-326.00,3085.0000
25305,22.36,58.32,22.81,102663,-1.366,15.939,-1.313,0.059,-0.012,1.072,39.73,350.00,272.00,-341.00,3087.0000
25392,22.34,58.33,22.81,102663,1.939,-13.947,-2.634,0.091,-0.038,0.990,39.68,347.00,263.00,-321.00,3084.0000
25466,22.36,58.27,22.81,102668,-1.443,11.397,-8.282,-0.001,-0.028,1.031,39.64,340.00,261.00,-326.00,3086.0000
25540,22.36,58.29,22.81,102668,11.275,-19.046,-18.893,0.137,-0.100,0.785,39.73,318.00,263.00,-323.00,3087.0000
25619,22.37,58.32,22.80,102668,3.374,0.863,4.603,0.073,0.011,1.054,39.82,326.00,266.00,-315.00,3087.0000
25693,22.36,58.31,22.80,102664,2.221,1.206,4.466,0.108,-0.023,1.005,39.49,333.00,272.00,-315.00,3085.0000
25767,22.36,58.30,22.80,102664,9.641,0.534,9.992,-0.012,-0.034,1.105,39.68,328.00,292.00,-326.00,3085.0000
25841,22.36,58.29,22.79,102666,0.786,3.336,-0.038,0.147,-0.016,0.971,39.73,321.00,290.00,-326.00,3085.0000
25915,22.35,58.25,22.79,102666,4.832,7.229,1.817,0.179,-0.007,0.984,39.73,323.00,290.00,-321.00,3083.0000
25994,22.35,58.28,22.79,102669,2.916,-8.389,-0.794,-0.062,-0.084,1.111,39.40,331.00,272.00,-315.00,3084.0000
26068,22.36,58.29,22.79,102669,1.031,0.725,0.031,0.082,-0.020,1.014,39.35,336.00,272.00,-341.00,3085.0000
26142,22.36,58.31,22.79,102668,2.527,-1.817,0.893,0.097,-0.044,1.074,39.64,326.00,280.00,-323.00,3083.0000
26216,22.36,58.34,22.79,102668,3.534,-9.756,0.473,0.161,0.018,1.034,39.21,323.00,282.00,-323.00,3086.0000
26290,22.35,58.33,22.79,102666,-0.908,2.466,-1.000,0.108,-0.028,0.994,39.54,340.00,275.00,-315.00,3086.0000
26369,22.34,58.35,22.79,102666,-0.191,3.427,-0.198,0.161,0.003,0.997,39.35,326.00,280.00,-323.00,3088.0000
26443,22.34,58.34,22.79,102666,1.679,6.939,0.542,0.124,0.066,1.017,39.40,323.00,282.00,-317.00,3085.0000
26517,22.35,58.34,22.79,102666,2.733,3.000,0.565,0.119,-0.035,0.969,39.49,311.00,277.00,-315.00,3085.0000
26591,22.36,58.30,22.78,102665,0.977,2.870,0.977,0.064,-0.032,1.058,39.64,326.00,272.00,-331.00,3087.0000
26665,22.35,58.28,22.78,102665,-1.710,-1.931,19.328,0.168,-0.045,0.973,39.54,331.00,282.00,-328.00,3087.0000
26744,22.34,58.28,22.77,102665,1.076,-4.527,-0.580,-0.014,0.180,1.000,39.40,342.00,280.00,-326.00,3085.0000
26818,22.35,58.27,22.77,102665,3.076,7.198,-0.656,0.097,-0.010,0.943,39.64,328.00,280.00,-321.00,3085.0000
26892,22.35,58.25,22.76,102665,1.580,-0.656,-0.191,0.085,-0.016,0.993,39.12,333.00,282.00,-315.00,3085.0000
26966,22.35,58.25,22.76,102665,1.740,-0.473,-0.359,0.125,-0.016,0.990,39.73,337.00,282.00,-341.00,3085.0000
27045,22.34,58.24,22.76,102669,1.809,6.359,-5.931,-0.209,-0.093,1.122,39.40,328.00,282.00,-331.00,3084.0000
27119,22.33,58.22,22.76,102669,-0.015,1.153,0.053,0.097,-0.045,1.024,39.49,342.00,292.00,-323.00,3085.0000
27193,22.34,58.20,22.76,102666,1.061,-1.053,-0.466,0.005,-0.016,1.080,39.40,337.00,285.00,-312.00,3088.0000
27267,22.32,58.25,22.76,102666,1.977,0.664,-0.115,0.087,-0.021,1.009,39.49,347.00,287.00,-321.00,3087.0000
27341,22.32,58.24,22.75,102663,1.603,-0.924,-0.656,0.046,-0.012,1.034,39.49,331.00,292.00,-338.00,3086.0000
27420,22.32,58.27,22.75,102663,-6.702,27.870,-6.794,0.396,-0.034,0.765,39.35,336.00,290.00,-315.00,3087.0000
27494,22.33,58.24,22.76,102665,5.092,-6.634,6.634,0.128,0.045,1.058,39.35,328.00,287.00,-328.00,3083.0000
27568,22.33,58.23,22.76,102665,1.191,0.008,-0.221,0.112,-0.019,1.012,39.54,331.00,287.00,-315.00,3085.0000
27642,22.33,58.18,22.76,102666,1.504,1.992,-0.702,0.090,-0.017,1.015,39.31,340.00,277.00,-338.00,3083.0000
27716,22.32,58.21,22.76,102666,1.725,3.359,-0.267,0.148,-0.029,0.981,39.12,337.00,285.00,-323.00,3085.0000
27795,22.33,58.18,22.75,102664,1.481,0.389,-0.809,0.082,-0.026,1.015,39.21,316.00,310.00,-328.00,3085.0000
27871,22.32,58.18,22.75,102664,2.061,1.870,0.649,0.129,-0.021,1.000,38.98,326.00,277.00,-333.00,3086.0000
27945,22.31,58.16,22.75,102664,1.939,1.908,-0.397,0.080,-0.027,1.020,39.12,321.00,290.00,-326.00,3085.0000
28019,22.32,58.16,22.75,102664,2.389,2.252,0.198,0.132,-0.013,0.989,39.02,337.00,287.00,-326.00,3083.0000
28093,22.32,58.13,22.75,102664,2.397,4.702,0.687,0.175,-0.007,0.939,39.12,331.00,292.00,-328.00,3087.0000
28188,22.29,58.15,22.75,102664,2.718,42.130,5.916,0.028,0.150,1.346,39.12,337.00,280.00,-326.00,3086.0000
28264,22.31,58.09,22.75,102661,-2.809,0.511,-0.985,0.016,0.016,1.179,38.98,336.00,290.00,-346.00,3085.0000
28338,22.30,58.07,22.75,102661,-7.496,-2.832,1.420,0.101,0.029,1.103,39.12,342.00,295.00,-351.00,3084.0000
28412,22.30,58.09,22.75,102664,-37.389,-79.427,-15.473,0.192,-0.132,1.222,39.02,326.00,305.00,-353.00,3086.0000
28491,22.30,58.07,22.75,102665,-54.573,76.214,27.847,0.755,-0.192,1.347,38.98,355.00,302.00,-421.00,3083.0000
28565,22.31,58.00,22.75,102665,-53.267,103.710,20.069,1.906,-0.593,0.121,39.02,407.00,295.00,-463.00,3087.0000
28639,22.30,58.02,22.75,102666,-55.176,-23.863,-15.427,-0.215,-0.203,1.325,39.21,430.00,328.00,-488.00,3083.0000
28713,22.29,57.98,22.75,102666,-76.985,-49.763,17.733,-0.071,0.149,0.974,39.17,501.00,362.00,-541.00,3083.0000
28810,22.27,58.01,22.75,102664,-56.580,-114.504,37.832,0.039,-0.476,1.113,38.84,643.00,331.00,-603.00,3086.0000
28889,22.28,57.94,22.75,102664,-66.489,65.656,94.244,0.097,-0.497,0.673,38.98,732.00,266.00,-621.00,3082.0000
28963,22.28,57.91,22.74,102664,-44.015,-19.145,86.824,0.947,-0.630,-0.372,38.98,772.00,272.00,-642.00,3086.0000
29037,22.28,57.86,22.74,102664,-7.389,-24.466,56.855,0.256,-0.802,0.674,38.84,758.00,287.00,-650.00,3083.0000
29111,22.27,57.82,22.73,102663,-7.481,-25.565,47.954,-0.261,-0.696,0.707,38.98,756.00,326.00,-665.00,3083.0000
29185,22.28,57.80,22.73,102663,25.473,17.779,8.962,-0.415,-0.937,0.896,39.02,686.00,238.00,-682.00,3086.0000
29264,22.28,57.76,22.72,102661,13.664,14.954,-54.855,-0.627,-1.041,1.249,39.12,657.00,188.00,-670.00,3083.0000
29338,22.28,57.74,22.72,102661,-37.550,-22.702,1.931,0.245,-0.652,0.691,38.84,706.00,222.00,-692.00,3081.0000
29412,22.26,57.70,22.71,102663,-47.573,-27.237,-13.626,0.026,-0.543,0.802,38.88,798.00,336.00,-675.00,3083.0000
29486,22.27,57.67,22.71,102663,-30.511,28.321,-1.298,1.009,-0.881,-0.320,38.88,861.00,372.00,-682.00,3085.0000
29565,22.26,57.65,22.71,102666,-28.863,-43.496,-9.580,-0.015,-0.717,0.846,38.79,928.00,396.00,-685.00,3082.0000
29639,22.27,57.62,22.71,102666,-50.214,12.084,-38.664,0.083,-0.785,0.677,38.84,988.00,403.00,-672.00,3085.0000
29713,22.28,57.57,22.70,102661,-55.053,4.099,-29.282,0.154,-0.725,0.536,38.88,1058.00,416.00,-662.00,3086.0000
29787,22.29,57.54,22.70,102661,14.718,9.198,2.031,0.206,-0.856,0.614,38.79,1100.00,411.00,-682.00,3084.0000
29861,22.28,57.52,22.70,102663,2.519,9.038,-11.336,0.310,-0.875,0.624,38.79,1126.00,398.00,-725.00,3083.0000
29940,22.26,57.48,22.70,102663,-2.947,-11.031,-24.534,0.148,-0.824,0.607,38.60,1210.00,413.00,-755.00,3083.0000
30014,22.27,57.44,22.69,102665,20.603,41.160,-7.534,0.249,-0.641,0.286,38.79,1173.00,413.00,-820.00,3083.0000
30088,22.26,57.42,22.69,102665,74.252,47.061,27.924,0.340,-0.747,0.379,38.65,1133.00,421.00,-890.00,3084.0000
30162,22.26,57.40,22.69,102664,-42.664,-2.718,-47.244,0.772,-0.870,0.637,38.65,1160.00,440.00,-907.00,3085.0000
30236,22.26,57.36,22.69,102664,34.557,16.489,4.237,0.255,-0.729,0.489,38.65,1071.00,426.00,-937.00,3083.0000
30315,22.26,57.38,22.69,102664,-13.481,10.618,-4.893,0.294,-0.673,0.549,38.69,1080.00,406.00,-922.00,3085.0000
30389,22.25,57.32,22.69,102664,-3.779,20.015,-18.122,0.179,-0.622,0.721,38.51,1097.00,387.00,-935.00,3085.0000
30463,22.27,57.27,22.69,102665,-19.824,32.725,-27.176,0.285,-0.702,0.670,38.51,1207.00,393.00,-887.00,3085.0000
30537,22.25,57.27,22.69,102665,-141.061,-41.634,-58.870,0.145,-0.827,1.005,38.79,1431.00,483.00,-765.00,3083.0000
30616,22.24,57.27,22.69,102663,-36.870,55.878,-55.214,0.332,-0.963,0.585,38.65,1543.00,488.00,-722.00,3071.0000
30690,22.25,57.22,22.69,102663,41.137,91.389,0.183,0.207,-0.613,0.670,38.69,1491.00,493.00,-802.00,3084.0000
30764,22.24,57.26,22.70,102663,-12.939,13.733,-32.344,0.138,-0.503,0.860,38.51,1507.00,507.00,-810.00,3085.0000
30838,22.25,57.23,22.70,102663,-99.740,122.321,-94.962,0.525,-1.017,0.542,38.69,1623.00,377.00,-685.00,3086.0000
30912,22.25,57.21,22.70,102664,-46.802,45.206,-87.214,0.010,-0.908,0.554,38.65,1686.00,476.00,-631.00,3081.0000
31006,22.23,57.23,22.70,102663,-17.878,180.099,14.237,0.061,-1.185,0.760,38.65,1678.00,311.00,-608.00,3083.0000
31082,22.23,57.17,22.70,102663,56.374,3.015,-1.366,0.252,-0.884,0.591,38.65,1623.00,292.00,-655.00,3085.0000
31156,22.23,57.17,22.70,102664,0.321,44.733,-47.145,-0.053,-0.725,0.423,38.65,1608.00,248.00,-645.00,3086.0000
31230,22.25,57.15,22.70,102664,-39.924,31.893,9.840,0.008,-0.777,0.729,38.79,1618.00,173.00,-613.00,3083.0000
31309,22.23,57.13,22.69,102666,-4.458,48.443,-23.679,0.056,-0.879,0.238,38.79,1587.00,91.00,-606.00,3085.0000
31383,22.23,57.11,22.69,102666,-139.473,150.580,32.466,0.452,-0.728,-0.056,38.60,1666.00,-1.00,-431.00,3084.0000
31457,22.25,57.12,22.69,102667,3.992,47.336,-20.626,-0.088,-0.714,0.377,38.65,1652.00,-8.00,-448.00,3084.0000
31531,22.24,57.09,22.69,102667,1.611,-55.794,-10.328,0.106,-0.955,0.400,38.46,1650.00,23.00,-483.00,3082.0000
31605,22.24,57.09,22.69,102667,26.611,-49.458,-38.176,-0.011,-0.934,0.575,38.69,1663.00,111.00,-566.00,3081.0000
31684,22.23,57.10,22.69,102667,15.427,-14.198,-41.351,0.105,-0.804,0.234,38.69,1688.00,173.00,-581.00,3079.0000
31758,22.22,57.06,22.69,102662,-49.855,-40.305,-12.939,-0.156,-0.862,0.817,38.65,1775.00,161.00,-523.00,3083.0000
31832,22.23,57.05,22.69,102662,-43.641,-42.443,-27.359,-0.002,-0.957,0.670,38.37,1892.00,230.00,-518.00,3084.0000
31906,22.23,57.05,22.68,102665,-1.809,-54.344,-29.405,0.338,-0.649,0.049,38.51,2007.00,285.00,-568.00,3083.0000
31980,22.22,57.04,22.68,102665,-115.679,-73.275,-25.221,0.146,-0.999,0.026,38.51,2272.00,323.00,-491.00,3085.0000
32061,22.23,57.00,22.68,102667,-45.611,-0.672,54.275,0.277,-0.943,0.041,38.65,2390.00,183.00,-373.00,3085.0000
32135,22.22,57.01,22.68,102667,-30.008,-34.641,-25.099,0.310,-1.113,0.299,38.51,2577.00,193.00,-300.00,3083.0000
32209,22.24,56.96,22.68,102666,-30.863,-28.687,-3.740,0.164,-0.934,0.197,38.65,2825.00,181.00,-240.00,3083.0000
32283,22.23,56.94,22.68,102666,-4.252,15.328,18.756,0.227,-1.001,-0.032,38.51,3028.00,171.00,-237.00,3085.0000
32362,22.23,56.99,22.68,102664,37.885,69.992,-35.733,0.297,-1.054,-0.151,38.69,3136.00,476.00,-503.00,3083.0000
32436,22.24,56.96,22.68,102664,28.351,115.061,-27.870,0.228,-0.828,0.003,38.60,2796.00,551.00,-700.00,3086.0000
32510,22.23,56.94,22.68,102663,72.824,155.160,-22.908,0.165,-0.994,0.143,38.84,2298.00,481.00,-872.00,3085.0000
32584,22.23,56.96,22.68,102663,-3.511,141.496,13.099,0.226,-0.707,0.198,38.65,2135.00,290.00,-675.00,3085.0000
32658,22.24,56.97,22.68,102667,-40.855,70.885,-25.153,0.169,-1.155,0.431,38.79,2041.00,232.00,-548.00,3084.0000
32737,22.23,56.98,22.68,102667,-0.702,63.290,3.229,0.235,-1.034,0.371,38.60,2002.00,195.00,-508.00,3081.0000
32811,22.22,56.98,22.67,102661,-66.191,5.740,-5.718,0.081,-0.879,0.499,38.60,2093.00,195.00,-391.00,3083.0000
32900,22.22,57.03,22.67,102661,-14.847,3.855,6.351,0.126,-0.951,0.263,38.65,2096.00,163.00,-312.00,3083.0000
32983,22.22,56.99,22.68,102665,-33.771,-5.847,-33.565,0.091,-1.008,0.256,38.46,2150.00,212.00,-172.00,3083.0000
