now[ms],AHT_tmp[C],AHT_hum,BMP_temp[C],BMP_pres,gx,gy,gz,ax,ay,az,gtemp,magx,magy,magz,volt
43199,0.00,0.00,0.00,0,-62.626,-36.664,23.573,0.512,0.514,0.800,41.32,-18.00,680.00,-927.00,3098.0000
43228,0.00,0.00,0.00,0,-60.504,-60.313,28.679,0.567,0.428,0.697,41.31,28.00,728.00,-930.00,3098.0000
43262,0.00,0.00,0.00,0,-58.359,-45.832,27.374,0.619,0.445,0.618,41.32,95.00,775.00,-947.00,3097.0000
43291,0.00,0.00,0.00,0,-59.718,-22.466,28.023,0.592,0.420,0.726,41.32,138.00,803.00,-960.00,3099.0000
43320,0.00,0.00,0.00,0,-63.069,-23.198,31.336,0.616,0.346,0.740,41.32,206.00,835.00,-968.00,3095.0000
43348,0.00,0.00,0.00,0,-65.183,-22.092,26.344,0.658,0.315,0.715,41.32,245.00,845.00,-960.00,3098.0000
43377,0.00,0.00,0.00,0,-66.244,-11.031,19.351,0.635,0.296,0.726,41.31,305.00,863.00,-988.00,3097.0000
43426,0.00,0.00,0.00,0,-63.008,-6.542,16.557,0.633,0.245,0.770,41.33,381.00,878.00,-1003.00,3098.0000
43465,0.00,0.00,0.00,0,-68.076,-6.954,18.756,0.687,0.189,0.727,41.31,453.00,888.00,-973.00,3101.0000
43503,0.00,0.00,0.00,0,-72.122,0.527,13.160,0.658,0.155,0.761,41.32,530.00,905.00,-1013.00,3097.0000
43532,0.00,0.00,0.00,0,-76.618,-0.924,13.267,0.566,0.175,0.852,41.31,605.00,915.00,-1008.00,3101.0000
43561,0.00,0.00,0.00,0,-77.748,0.000,13.939,0.610,0.069,0.803,41.32,652.00,925.00,-1001.00,3097.0000
43610,0.00,0.00,0.00,0,-83.863,12.366,15.290,0.578,-0.041,0.862,41.32,753.00,905.00,-996.00,3095.0000
43641,0.00,0.00,0.00,0,-78.557,9.641,14.053,0.563,-0.065,0.876,41.32,826.00,915.00,-976.00,3100.0000
43670,0.00,0.00,0.00,0,-71.954,2.595,12.168,0.694,-0.038,0.715,41.31,876.00,912.00,-978.00,3094.0000
43698,0.00,0.00,0.00,0,-68.298,8.962,10.710,0.634,-0.061,0.851,41.33,912.00,905.00,-976.00,3099.0000
43727,0.00,0.00,0.00,0,-62.084,11.504,10.901,0.662,-0.117,0.775,41.31,952.00,886.00,-955.00,3101.0000
43761,0.00,0.00,0.00,0,-59.595,23.496,10.336,0.627,-0.156,0.727,41.31,1025.00,883.00,-942.00,3099.0000
43789,0.00,0.00,0.00,0,-62.466,40.435,9.527,0.590,-0.176,0.830,41.30,1061.00,850.00,-952.00,3098.0000
43818,0.00,0.00,0.00,0,-66.015,47.069,5.076,0.605,-0.215,0.799,41.30,1100.00,837.00,-947.00,3101.0000
43847,0.00,0.00,0.00,0,-65.206,54.076,0.603,0.556,-0.228,0.839,41.31,1147.00,801.00,-925.00,3098.0000
43876,0.00,0.00,0.00,0,-55.420,47.466,-0.008,0.544,-0.230,0.840,41.31,1191.00,786.00,-935.00,3101.0000
43910,0.00,0.00,0.00,0,-47.321,47.695,-1.450,0.548,-0.253,0.769,41.32,1212.00,760.00,-930.00,3094.0000
43938,0.00,0.00,0.00,0,-42.053,55.870,0.069,0.504,-0.295,0.893,41.33,1246.00,718.00,-910.00,3098.0000
43967,0.00,0.00,0.00,0,-33.931,46.260,0.115,0.484,-0.314,0.845,41.32,1267.00,682.00,-905.00,3099.0000
43996,0.00,0.00,0.00,0,-30.267,42.061,-1.206,0.485,-0.330,0.835,41.32,1285.00,665.00,-920.00,3095.0000
44025,0.00,0.00,0.00,0,-32.809,48.176,-2.122,0.455,-0.329,0.799,41.31,1303.00,638.00,-900.00,3101.0000
44058,0.00,0.00,0.00,0,-33.992,54.916,-1.366,0.440,-0.348,0.849,41.32,1335.00,597.00,-890.00,3101.0000
44087,0.00,0.00,0.00,0,-35.092,61.863,-1.031,0.419,-0.364,0.859,41.32,1342.00,571.00,-885.00,3102.0000
44116,0.00,0.00,0.00,0,-35.305,61.878,1.519,0.386,-0.396,0.851,41.31,1383.00,537.00,-882.00,3099.0000
44144,0.00,0.00,0.00,0,-36.420,66.023,0.794,0.340,-0.385,0.867,41.31,1385.00,496.00,-837.00,3098.0000
44173,0.00,0.00,0.00,0,-37.771,63.969,-0.122,0.329,-0.425,0.852,41.31,1410.00,483.00,-847.00,3097.0000
44207,0.00,0.00,0.00,0,-41.786,70.000,1.679,0.298,-0.432,0.861,41.32,1431.00,430.00,-837.00,3099.0000
44236,0.00,0.00,0.00,0,-41.985,69.588,0.344,0.254,-0.456,0.916,41.33,1452.00,387.00,-822.00,3099.0000
44264,0.00,0.00,0.00,0,-36.000,59.260,1.160,0.235,-0.468,0.924,41.31,1462.00,357.00,-825.00,3098.0000
44293,0.00,0.00,0.00,0,-24.893,46.351,3.053,0.225,-0.467,0.872,41.32,1486.00,331.00,-792.00,3094.0000
44322,0.00,0.00,0.00,0,-19.702,46.969,5.985,0.200,-0.473,0.838,41.31,1498.00,297.00,-785.00,3097.0000
44355,0.00,0.00,0.00,0,-16.000,43.511,7.443,0.181,-0.486,0.912,41.32,1501.00,268.00,-777.00,3099.0000
44384,0.00,0.00,0.00,0,-8.069,36.244,9.359,0.162,-0.521,0.869,41.32,1507.00,251.00,-762.00,3094.0000
44412,0.00,0.00,0.00,0,-2.000,38.527,8.489,0.136,-0.510,0.844,41.32,1506.00,227.00,-767.00,3097.0000
44441,0.00,0.00,0.00,0,0.221,42.489,7.115,0.136,-0.518,0.863,41.32,1510.00,202.00,-770.00,3097.0000
44470,0.00,0.00,0.00,0,3.267,46.557,7.588,0.120,-0.537,0.871,41.32,1496.00,181.00,-745.00,3100.0000
44514,0.00,0.00,0.00,0,6.260,53.206,8.191,0.101,-0.484,0.772,41.32,1483.00,130.00,-765.00,3095.0000
44543,0.00,0.00,0.00,0,7.290,60.206,7.893,0.009,-0.490,0.884,41.32,1491.00,108.00,-755.00,3098.0000
44572,0.00,0.00,0.00,0,8.023,61.504,6.351,0.038,-0.493,0.828,41.32,1478.00,70.00,-747.00,3095.0000
44600,0.00,0.00,0.00,0,8.863,68.305,8.191,0.000,-0.472,0.835,41.31,1470.00,26.00,-757.00,3100.0000
44629,0.00,0.00,0.00,0,8.160,66.901,9.794,-0.056,-0.514,0.907,41.32,1467.00,-13.00,-732.00,3097.0000
44662,0.00,0.00,0.00,0,20.969,67.962,12.718,-0.090,-0.496,0.807,41.31,1450.00,-57.00,-725.00,3094.0000
44691,0.00,0.00,0.00,0,20.160,76.710,13.000,-0.116,-0.490,0.832,41.31,1426.00,-113.00,-715.00,3098.0000
44720,0.00,0.00,0.00,0,18.084,75.511,10.107,-0.169,-0.457,0.906,41.31,1413.00,-158.00,-702.00,3097.0000
44748,0.00,0.00,0.00,0,23.290,67.328,9.511,-0.182,-0.446,0.919,41.31,1402.00,-191.00,-702.00,3098.0000
44777,0.00,0.00,0.00,0,22.939,62.809,13.878,-0.192,-0.419,0.840,41.30,1376.00,-225.00,-680.00,3098.0000
44826,0.00,0.00,0.00,0,38.366,62.420,17.237,-0.262,-0.371,0.835,41.31,1311.00,-300.00,-682.00,3099.0000
44865,0.00,0.00,0.00,0,43.031,57.443,20.153,-0.322,-0.412,0.857,41.30,1277.00,-336.00,-677.00,3097.0000
44894,0.00,0.00,0.00,0,46.947,56.244,19.405,-0.338,-0.365,0.872,41.31,1230.00,-385.00,-675.00,3099.0000
44923,0.00,0.00,0.00,0,49.702,52.771,19.840,-0.344,-0.312,0.819,41.30,1207.00,-430.00,-670.00,3099.0000
44951,0.00,0.00,0.00,0,51.221,51.336,21.061,-0.405,-0.267,0.857,41.30,1181.00,-452.00,-665.00,3099.0000
44985,0.00,0.00,0.00,0,56.305,49.519,25.328,-0.421,-0.285,0.886,41.30,1126.00,-481.00,-650.00,3095.0000
45013,0.00,0.00,0.00,0,56.573,46.802,29.359,-0.416,-0.237,0.816,41.31,1076.00,-517.00,-636.00,3097.0000
45042,0.00,0.00,0.00,0,56.244,42.031,29.053,-0.457,-0.215,0.770,41.32,1037.00,-530.00,-618.00,3099.0000
45084,0.00,0.00,0.00,0,46.229,47.366,25.366,-0.514,-0.196,0.846,41.30,1001.00,-568.00,-613.00,3098.0000
45121,0.00,0.00,0.00,0,37.947,47.221,22.038,-0.540,-0.140,0.913,41.29,941.00,-610.00,-581.00,3095.0000
45155,0.00,0.00,0.00,0,44.786,38.878,23.664,-0.555,-0.141,0.880,41.29,902.00,-636.00,-583.00,3095.0000
45184,0.00,0.00,0.00,0,52.023,35.053,21.626,-0.530,-0.107,0.814,41.30,881.00,-660.00,-578.00,3101.0000
45212,0.00,0.00,0.00,0,55.786,33.779,20.023,-0.585,-0.020,0.794,41.31,830.00,-677.00,-561.00,3097.0000
45241,0.00,0.00,0.00,0,58.092,38.489,22.824,-0.589,-0.021,0.833,41.30,801.00,-698.00,-536.00,3098.0000
45270,0.00,0.00,0.00,0,68.603,25.336,26.496,-0.587,-0.015,0.815,41.31,741.00,-690.00,-531.00,3101.0000
45303,0.00,0.00,0.00,0,72.511,21.924,29.695,-0.633,0.038,0.792,41.29,683.00,-721.00,-518.00,3099.0000
45332,0.00,0.00,0.00,0,70.786,22.427,29.260,-0.615,0.048,0.807,41.29,655.00,-708.00,-521.00,3098.0000
45360,0.00,0.00,0.00,0,75.420,17.481,29.069,-0.636,0.119,0.807,41.31,616.00,-728.00,-531.00,3095.0000
45391,0.00,0.00,0.00,0,80.618,4.061,29.626,-0.586,0.159,0.730,41.30,553.00,-742.00,-518.00,3101.0000
45420,0.00,0.00,0.00,0,75.450,5.977,29.740,-0.588,0.193,0.698,41.29,501.00,-737.00,-518.00,3100.0000
45453,0.00,0.00,0.00,0,69.794,11.435,28.809,-0.611,0.260,0.760,41.30,462.00,-737.00,-526.00,3097.0000
45482,0.00,0.00,0.00,0,70.618,2.183,32.092,-0.629,0.251,0.765,41.30,400.00,-742.00,-506.00,3097.0000
45521,0.00,0.00,0.00,0,68.969,-5.824,30.137,-0.609,0.325,0.696,41.30,347.00,-745.00,-496.00,3099.0000
45550,0.00,0.00,0.00,0,61.809,-0.450,29.336,-0.571,0.384,0.740,41.30,307.00,-726.00,-491.00,3098.0000
45579,0.00,0.00,0.00,0,60.939,-12.298,33.603,-0.594,0.379,0.764,41.29,276.00,-723.00,-483.00,3099.0000
45612,0.00,0.00,0.00,0,58.084,-16.931,33.328,-0.571,0.398,0.729,41.29,213.00,-697.00,-496.00,3097.0000
45641,0.00,0.00,0.00,0,61.275,-20.176,32.718,-0.537,0.431,0.643,41.31,180.00,-697.00,-506.00,3099.0000
45670,0.00,0.00,0.00,0,60.733,-21.412,29.656,-0.535,0.466,0.686,41.30,138.00,-670.00,-496.00,3101.0000
45698,0.00,0.00,0.00,0,61.489,-26.977,27.305,-0.517,0.503,0.667,41.29,102.00,-670.00,-511.00,3098.0000
45727,0.00,0.00,0.00,0,62.824,-26.137,26.466,-0.504,0.495,0.710,41.30,68.00,-643.00,-501.00,3100.0000
45761,0.00,0.00,0.00,0,73.351,-36.038,26.321,-0.498,0.542,0.681,41.29,23.00,-638.00,-511.00,3098.0000
45789,0.00,0.00,0.00,0,72.763,-42.168,25.832,-0.445,0.593,0.558,41.30,-18.00,-612.00,-508.00,3099.0000
45818,0.00,0.00,0.00,0,66.328,-37.565,23.855,-0.426,0.577,0.658,41.30,-61.00,-597.00,-511.00,3098.0000
45847,0.00,0.00,0.00,0,60.496,-36.634,20.969,-0.426,0.682,0.615,41.30,-81.00,-561.00,-523.00,3097.0000
45875,0.00,0.00,0.00,0,56.336,-36.580,21.756,-0.394,0.670,0.599,41.29,-117.00,-553.00,-516.00,3098.0000
45909,0.00,0.00,0.00,0,50.305,-34.504,21.229,-0.390,0.697,0.589,41.28,-153.00,-525.00,-498.00,3096.0000
45938,0.00,0.00,0.00,0,47.023,-34.168,23.618,-0.361,0.719,0.630,41.28,-182.00,-501.00,-511.00,3095.0000
45966,0.00,0.00,0.00,0,49.328,-40.267,26.809,-0.319,0.762,0.636,41.29,-211.00,-486.00,-511.00,3099.0000
45995,0.00,0.00,0.00,0,51.466,-44.763,27.802,-0.325,0.740,0.620,41.28,-246.00,-455.00,-528.00,3097.0000
46023,0.00,0.00,0.00,0,49.710,-46.626,26.649,-0.300,0.745,0.518,41.27,-273.00,-442.00,-498.00,3099.0000
46072,0.00,0.00,0.00,0,40.206,-34.779,26.015,-0.250,0.798,0.535,41.30,-318.00,-388.00,-521.00,3097.0000
46101,0.00,0.00,0.00,0,38.366,-29.885,25.573,-0.217,0.782,0.523,41.29,-326.00,-375.00,-521.00,3095.0000
46130,0.00,0.00,0.00,0,41.336,-34.565,22.450,-0.224,0.758,0.671,41.28,-368.00,-350.00,-496.00,3095.0000
46158,0.00,0.00,0.00,0,43.656,-44.290,19.115,-0.183,0.858,0.448,41.29,-400.00,-326.00,-506.00,3099.0000
46187,0.00,0.00,0.00,0,37.695,-35.527,18.160,-0.161,0.879,0.513,41.29,-400.00,-302.00,-508.00,3098.0000
46221,0.00,0.00,0.00,0,29.206,-38.176,24.168,-0.150,0.872,0.496,41.29,-425.00,-272.00,-501.00,3095.0000
46249,0.00,0.00,0.00,0,27.832,-31.130,26.137,-0.122,0.839,0.469,41.29,-446.00,-248.00,-506.00,3098.0000
46278,0.00,0.00,0.00,0,28.893,-26.947,24.885,-0.118,0.885,0.478,41.28,-458.00,-210.00,-501.00,3098.0000
46307,0.00,0.00,0.00,0,26.802,-28.947,26.740,-0.112,0.912,0.514,41.29,-487.00,-200.00,-491.00,3101.0000
46340,0.00,0.00,0.00,0,21.962,-34.000,29.511,-0.073,0.882,0.465,41.28,-503.00,-161.00,-501.00,3100.0000
46369,0.00,0.00,0.00,0,21.366,-30.435,27.298,-0.031,0.888,0.457,41.29,-501.00,-135.00,-481.00,3098.0000
46398,0.00,0.00,0.00,0,26.137,-30.260,26.313,-0.049,0.853,0.404,41.28,-527.00,-117.00,-488.00,3099.0000
46426,0.00,0.00,0.00,0,30.023,-29.435,25.588,-0.032,0.920,0.406,41.28,-545.00,-86.00,-481.00,3097.0000
46455,0.00,0.00,0.00,0,30.382,-27.603,26.244,0.006,0.927,0.462,41.27,-568.00,-72.00,-468.00,3099.0000
46489,0.00,0.00,0.00,0,34.519,-35.427,29.603,0.028,0.916,0.378,41.29,-568.00,-38.00,-451.00,3099.0000
46528,0.00,0.00,0.00,0,36.985,-29.252,29.107,0.042,0.943,0.395,41.28,-623.00,-1.00,-428.00,3098.0000
46556,0.00,0.00,0.00,0,35.466,-28.626,28.756,0.086,0.939,0.345,41.29,-636.00,36.00,-433.00,3095.0000
46585,0.00,0.00,0.00,0,34.084,-27.573,26.794,0.094,0.937,0.349,41.29,-636.00,47.00,-421.00,3095.0000
46614,0.00,0.00,0.00,0,31.985,-30.511,26.069,0.110,0.948,0.317,41.29,-662.00,78.00,-418.00,3094.0000
46647,0.00,0.00,0.00,0,30.053,-30.679,24.863,0.136,0.954,0.337,41.28,-657.00,101.00,-396.00,3098.0000
46676,0.00,0.00,0.00,0,30.389,-34.595,25.122,0.127,0.946,0.346,41.29,-693.00,137.00,-388.00,3101.0000
46704,0.00,0.00,0.00,0,31.061,-38.046,25.412,0.158,0.990,0.308,41.28,-691.00,150.00,-361.00,3100.0000
46733,0.00,0.00,0.00,0,24.718,-42.382,32.023,0.202,0.975,0.235,41.28,-717.00,197.00,-373.00,3098.0000
46762,0.00,0.00,0.00,0,19.412,-40.763,36.550,0.199,0.958,0.252,41.28,-717.00,222.00,-356.00,3099.0000
46816,0.00,0.00,0.00,0,21.191,-33.748,29.458,0.238,0.980,0.266,41.28,-737.00,287.00,-351.00,3094.0000
46845,0.00,0.00,0.00,0,20.275,-43.321,30.496,0.277,0.931,0.234,41.29,-746.00,313.00,-323.00,3097.0000
46874,0.00,0.00,0.00,0,16.198,-48.191,26.618,0.275,0.960,0.211,41.29,-743.00,350.00,-312.00,3094.0000
46902,0.00,0.00,0.00,0,12.527,-48.542,21.908,0.303,0.903,0.173,41.29,-766.00,382.00,-302.00,3097.0000
46931,0.00,0.00,0.00,0,14.634,-44.534,12.718,0.297,0.946,0.243,41.28,-756.00,403.00,-307.00,3098.0000
46960,0.00,0.00,0.00,0,14.779,-49.786,8.954,0.303,0.938,0.116,41.28,-753.00,430.00,-292.00,3095.0000
46987,0.00,0.00,0.00,0,9.992,-51.328,8.031,0.323,0.969,0.180,41.29,-777.00,437.00,-287.00,3095.0000
47016,0.00,0.00,0.00,0,11.954,-62.313,7.916,0.422,0.915,0.192,41.28,-770.00,471.00,-277.00,3099.0000
47045,0.00,0.00,0.00,0,16.763,-83.634,12.344,0.378,1.008,0.042,41.29,-768.00,501.00,-275.00,3098.0000
47074,0.00,0.00,0.00,0,8.374,-79.603,18.870,0.385,0.953,0.014,41.28,-770.00,530.00,-260.00,3097.0000
47102,0.00,0.00,0.00,0,-3.046,-74.115,15.580,0.344,0.927,0.107,41.29,-770.00,558.00,-265.00,3099.0000
47193,0.00,0.00,0.00,0,-9.473,-55.046,0.847,0.416,0.960,0.087,41.28,-763.00,646.00,-245.00,3097.0000
47321,0.00,0.00,0.00,0,5.618,-52.687,-5.023,0.346,0.977,0.054,41.29,-751.00,698.00,-227.00,3098.0000
47450,0.00,0.00,0.00,0,-6.405,-59.397,2.382,0.377,0.927,-0.058,41.28,-748.00,760.00,-197.00,3099.0000
47579,0.00,0.00,0.00,0,6.756,-39.298,9.481,0.384,0.929,-0.056,41.29,-725.00,817.00,-147.00,3098.0000
47718,0.00,0.00,0.00,0,15.817,-71.870,12.160,0.427,0.929,-0.117,41.28,-725.00,922.00,-55.00,3098.0000
47955,0.00,0.00,0.00,0,-0.534,-51.771,3.473,0.346,0.920,-0.429,41.29,-688.00,1031.00,152.00,3099.0000
47995,0.00,0.00,0.00,0,-8.924,-23.565,3.710,0.372,0.894,-0.218,41.29,-701.00,1026.00,147.00,3101.0000
48024,0.00,0.00,0.00,0,-13.611,-46.298,2.351,0.426,0.855,-0.251,41.28,-681.00,1038.00,170.00,3099.0000
48053,0.00,0.00,0.00,0,-18.748,-59.695,-0.313,0.421,0.934,-0.302,41.29,-691.00,1052.00,155.00,3097.0000
48082,0.00,0.00,0.00,0,-23.626,-52.275,-5.198,0.373,0.937,-0.271,41.29,-686.00,1050.00,172.00,3101.0000
48115,0.00,0.00,0.00,0,-21.290,-47.366,-15.695,0.323,0.958,-0.292,41.29,-693.00,1043.00,167.00,3097.0000
48144,0.00,0.00,0.00,0,-22.092,-45.046,-24.641,0.342,0.952,-0.284,41.30,-691.00,1023.00,165.00,3097.0000
48173,0.00,0.00,0.00,0,-25.779,-48.107,-26.725,0.304,0.935,-0.315,41.28,-683.00,1011.00,172.00,3098.0000
48202,0.00,0.00,0.00,0,-22.573,-51.450,-24.542,0.234,0.986,-0.254,41.29,-701.00,1011.00,172.00,3098.0000
48235,0.00,0.00,0.00,0,-27.550,-51.145,-18.603,0.307,1.037,-0.265,41.29,-727.00,990.00,162.00,3098.0000
48264,0.00,0.00,0.00,0,-17.206,-52.740,-2.924,0.212,0.981,-0.240,41.30,-707.00,1000.00,165.00,3097.0000
48293,0.00,0.00,0.00,0,-11.321,-49.099,5.893,0.342,0.948,-0.213,41.30,-706.00,1005.00,180.00,3099.0000
48322,0.00,0.00,0.00,0,-16.412,-43.626,4.763,0.308,0.925,-0.303,41.29,-691.00,987.00,185.00,3097.0000
48351,0.00,0.00,0.00,0,-9.550,-39.275,2.298,0.217,0.851,-0.317,41.28,-688.00,1016.00,197.00,3097.0000
48384,0.00,0.00,0.00,0,-3.260,-33.573,-0.389,0.304,0.965,-0.227,41.29,-693.00,1016.00,205.00,3099.0000
48413,0.00,0.00,0.00,0,-11.466,-48.389,-13.794,0.280,0.836,-0.202,41.29,-696.00,1002.00,200.00,3098.0000
48442,0.00,0.00,0.00,0,-12.053,-47.511,-16.374,0.225,0.981,-0.299,41.30,-688.00,1007.00,215.00,3098.0000
48471,0.00,0.00,0.00,0,-7.672,-39.534,-5.061,0.211,0.994,-0.148,41.29,-701.00,992.00,225.00,3098.0000
48499,0.00,0.00,0.00,0,-7.466,-49.473,-7.573,0.256,0.864,-0.295,41.28,-701.00,1013.00,237.00,3099.0000
48533,0.00,0.00,0.00,0,-2.389,-46.374,-4.115,0.204,0.980,-0.271,41.28,-698.00,1002.00,250.00,3097.0000
48562,0.00,0.00,0.00,0,-3.573,-38.901,6.786,0.174,0.975,-0.211,41.29,-688.00,997.00,260.00,3099.0000
48591,0.00,0.00,0.00,0,8.458,-46.557,11.611,0.217,0.944,-0.171,41.28,-686.00,1008.00,282.00,3100.0000
48630,0.00,0.00,0.00,0,11.046,-58.282,4.473,0.188,0.965,-0.307,41.28,-686.00,1011.00,317.00,3100.0000
48659,0.00,0.00,0.00,0,8.206,-53.458,14.023,0.158,0.944,-0.216,41.29,-693.00,1021.00,315.00,3097.0000
48692,0.00,0.00,0.00,0,10.267,-67.908,-2.031,0.190,0.923,-0.243,41.28,-676.00,1005.00,356.00,3097.0000
48721,0.00,0.00,0.00,0,-3.580,-72.779,-7.122,0.160,0.989,-0.332,41.28,-688.00,1007.00,371.00,3097.0000
48750,0.00,0.00,0.00,0,-2.389,-65.221,4.435,0.132,0.944,-0.332,41.28,-688.00,1000.00,378.00,3098.0000
48779,0.00,0.00,0.00,0,6.366,-65.443,7.519,0.180,0.881,-0.292,41.29,-667.00,1000.00,406.00,3098.0000
48808,0.00,0.00,0.00,0,-1.931,-62.244,3.275,0.166,0.945,-0.333,41.29,-683.00,1007.00,431.00,3099.0000
48842,0.00,0.00,0.00,0,-10.145,-70.687,-4.626,0.153,0.929,-0.378,41.30,-676.00,1008.00,428.00,3098.0000
48870,0.00,0.00,0.00,0,-4.733,-53.275,3.809,0.072,0.986,-0.317,41.28,-672.00,980.00,451.00,3098.0000
48899,0.00,0.00,0.00,0,-2.718,-46.298,14.969,0.218,0.951,-0.367,41.28,-670.00,1005.00,461.00,3098.0000
48928,0.00,0.00,0.00,0,1.237,-40.466,15.099,0.128,0.897,-0.322,41.29,-665.00,1005.00,466.00,3098.0000
48956,0.00,0.00,0.00,0,3.985,-49.695,4.237,0.132,0.966,-0.330,41.30,-667.00,1000.00,498.00,3100.0000
48990,0.00,0.00,0.00,0,8.649,-63.099,0.023,0.117,0.935,-0.294,41.28,-660.00,997.00,523.00,3095.0000
49019,0.00,0.00,0.00,0,4.183,-69.672,-0.985,0.146,1.010,-0.333,41.27,-662.00,995.00,536.00,3097.0000
49048,0.00,0.00,0.00,0,-1.481,-66.847,0.817,0.111,0.951,-0.400,41.29,-662.00,977.00,558.00,3097.0000
49082,0.00,0.00,0.00,0,-6.107,-60.160,2.618,0.041,1.002,-0.274,41.29,-652.00,966.00,568.00,3099.0000
49119,0.00,0.00,0.00,0,0.206,-83.000,10.374,0.143,0.988,-0.391,41.28,-657.00,946.00,598.00,3098.0000
49148,0.00,0.00,0.00,0,-10.366,-71.748,11.397,0.043,0.920,-0.362,41.29,-650.00,925.00,616.00,3098.0000
49197,0.00,0.00,0.00,0,-25.321,-57.832,6.618,0.085,0.958,-0.348,41.28,-660.00,946.00,613.00,3099.0000
49227,0.00,0.00,0.00,0,-13.053,-33.511,15.916,0.096,1.017,-0.291,41.29,-657.00,927.00,608.00,3100.0000
49255,0.00,0.00,0.00,0,-5.061,-28.290,24.328,0.080,0.896,-0.277,41.27,-660.00,958.00,618.00,3099.0000
49284,0.00,0.00,0.00,0,-9.435,-32.618,16.733,0.081,0.941,-0.302,41.29,-641.00,956.00,628.00,3099.0000
49313,0.00,0.00,0.00,0,-10.763,-44.267,4.725,0.073,0.938,-0.270,41.28,-655.00,943.00,642.00,3098.0000
49347,0.00,0.00,0.00,0,-14.267,-60.420,-4.565,0.104,0.955,-0.274,41.29,-647.00,931.00,650.00,3095.0000
49375,0.00,0.00,0.00,0,-22.656,-55.359,-4.374,0.105,0.997,-0.284,41.29,-652.00,920.00,638.00,3095.0000
49404,0.00,0.00,0.00,0,-25.962,-43.603,2.695,-0.027,0.978,-0.137,41.29,-670.00,920.00,626.00,3099.0000
49433,0.00,0.00,0.00,0,-18.809,-48.901,5.870,0.031,1.000,-0.210,41.29,-662.00,905.00,645.00,3098.0000
49462,0.00,0.00,0.00,0,-13.290,-44.947,7.214,0.032,0.993,-0.286,41.29,-667.00,902.00,638.00,3099.0000
49498,0.00,0.00,0.00,0,-12.962,-34.679,5.137,0.012,0.980,-0.247,41.29,-667.00,886.00,655.00,3098.0000
49527,0.00,0.00,0.00,0,-19.855,-41.557,-3.649,0.031,0.982,-0.219,41.28,-665.00,883.00,626.00,3099.0000
49555,0.00,0.00,0.00,0,-23.962,-47.160,-9.137,0.042,0.968,-0.212,41.28,-686.00,866.00,642.00,3101.0000
49584,0.00,0.00,0.00,0,-31.023,-46.298,-12.687,0.014,0.944,-0.200,41.29,-698.00,850.00,618.00,3102.0000
49619,0.00,0.00,0.00,0,-31.359,-36.427,-6.626,0.000,0.990,-0.167,41.29,-706.00,842.00,606.00,3101.0000
49658,0.00,0.00,0.00,0,-24.435,-36.702,-0.107,-0.016,0.977,-0.131,41.28,-712.00,832.00,598.00,3099.0000
49687,0.00,0.00,0.00,0,-20.099,-31.634,-2.260,0.026,1.007,-0.147,41.27,-712.00,825.00,588.00,3098.0000
49716,0.00,0.00,0.00,0,-10.763,-39.878,0.634,0.005,1.050,-0.103,41.28,-725.00,820.00,603.00,3098.0000
49745,0.00,0.00,0.00,0,-3.061,-35.168,12.252,0.017,0.968,-0.075,41.27,-735.00,822.00,593.00,3098.0000
49779,0.00,0.00,0.00,0,9.664,-37.901,12.198,-0.095,0.980,-0.012,41.28,-720.00,820.00,611.00,3099.0000
49808,0.00,0.00,0.00,0,18.038,-31.344,9.351,-0.008,1.002,-0.112,41.28,-707.00,808.00,621.00,3099.0000
49837,0.00,0.00,0.00,0,11.374,-23.550,11.763,-0.011,0.962,-0.130,41.29,-710.00,830.00,652.00,3099.0000
49866,0.00,0.00,0.00,0,12.679,-32.931,1.153,0.146,1.070,-0.212,41.28,-706.00,813.00,655.00,3094.0000
49895,0.00,0.00,0.00,0,20.107,-27.687,4.168,0.024,1.010,-0.167,41.27,-706.00,803.00,672.00,3099.0000
49923,0.00,0.00,0.00,0,19.779,-12.290,6.718,0.027,1.012,-0.236,41.28,-683.00,811.00,682.00,3101.0000
49951,0.00,0.00,0.00,0,16.328,0.344,9.603,0.024,0.975,-0.201,41.27,-688.00,815.00,690.00,3097.0000
49980,0.00,0.00,0.00,0,14.817,11.634,7.153,0.023,1.033,-0.181,41.28,-691.00,815.00,705.00,3100.0000
50009,0.00,0.00,0.00,0,20.321,6.260,2.458,0.022,0.989,-0.201,41.28,-672.00,825.00,700.00,3098.0000
50038,0.00,0.00,0.00,0,24.198,-8.412,-10.000,0.062,0.945,-0.321,41.28,-681.00,813.00,725.00,3098.0000
50067,0.00,0.00,0.00,0,20.924,-20.527,-19.328,0.046,1.017,-0.161,41.27,-662.00,801.00,730.00,3095.0000
50101,0.00,0.00,0.00,0,13.214,-11.344,-16.786,-0.022,1.006,-0.180,41.27,-683.00,776.00,745.00,3099.0000
50130,0.00,0.00,0.00,0,12.015,-22.687,-29.237,-0.088,0.981,-0.141,41.27,-675.00,757.00,747.00,3097.0000
50159,0.00,0.00,0.00,0,-9.618,-54.794,-38.908,0.169,0.983,-0.324,41.28,-701.00,706.00,765.00,3099.0000
50188,0.00,0.00,0.00,0,-34.634,-65.038,21.618,0.083,0.817,-0.411,41.27,-693.00,701.00,742.00,3101.0000
50217,0.00,0.00,0.00,0,27.183,-47.145,47.405,-0.263,0.966,-0.206,41.29,-686.00,733.00,780.00,3098.0000
